MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,SaleType,SaleCondition,SalePrice,LotFrontagenan,MasVnrAreanan,GarageYrBltnan
20,3,4.23410650459726,9.323669057283185,1,2,0,1,1,0,0,10,2,1,3,3,6,5,21,21,0,0,2,4,2,85.0,2,3,2,3,3,1,6,1258,5,0,40,1298,2,2,1,3,7.168579897264035,0,0,7.168579897264035,1,0,2,0,3,1,2,5,4,1,3,4,21.0,1,2,403,2,3,2,165,26,0,0,0,0,0,4,2,0,5,2,3,12.100712129872347,1,1,1
70,3,4.31748811353631,9.392661928770137,1,2,0,0,1,0,0,16,2,1,3,5,7,7,68,59,0,0,4,3,1,0.0,1,3,2,2,3,1,1,275,5,0,429,704,2,4,1,3,6.756932389247553,704,0,7.355001921105257,0,0,1,1,3,1,0,7,4,1,4,4,68.0,1,1,234,2,3,2,0,0,0,0,0,0,0,4,2,0,7,2,3,12.069680020624618,1,1,1
50,1,4.23410650459726,8.648221453822641,1,2,0,1,1,0,0,4,2,1,3,1,7,7,82,58,0,0,2,1,1,0.0,1,3,4,2,3,1,5,0,5,0,572,572,2,2,1,3,6.349138991379798,539,0,7.01301578963963,0,0,1,0,2,1,1,5,4,1,4,2,26.0,1,1,288,2,3,2,0,0,176,0,0,0,0,4,2,0,8,2,3,11.66907414746016,1,1,1
70,1,3.912023005428146,9.104979856318357,1,2,0,1,1,0,0,4,0,1,3,5,7,9,89,21,2,0,10,10,1,0.0,1,2,4,2,3,1,4,624,5,0,26,650,2,4,1,3,6.723832440821209,650,0,7.301147805856032,0,1,1,0,3,1,1,7,4,0,1,2,79.0,1,2,324,2,3,2,0,0,0,0,0,0,0,4,2,0,7,2,3,11.870599909242044,1,1,1
20,3,4.04305126783455,9.021598247379305,1,2,1,1,1,0,0,8,2,1,3,3,6,5,57,57,0,0,8,8,1,0.0,1,3,2,2,3,1,5,0,5,0,932,932,2,4,1,2,6.837332814685591,0,0,6.837332814685591,0,0,1,0,2,1,2,4,4,1,4,4,57.0,1,1,306,2,3,2,0,0,214,0,0,0,0,3,2,0,11,2,3,11.728036844587175,1,1,1
20,3,4.897839799950911,9.784422445377189,1,2,0,1,1,0,0,5,2,1,3,3,5,4,47,47,0,0,6,7,2,132.0,1,3,2,2,3,1,2,176,5,0,1290,1466,2,2,1,3,7.290292882446597,0,0,7.290292882446597,0,0,1,1,3,1,0,6,4,2,4,4,47.0,3,2,528,2,3,2,0,140,0,0,100,0,0,4,2,0,11,2,3,11.917723684090689,1,1,1
20,3,4.499809670330265,9.55499334068759,1,2,1,1,1,0,0,16,2,1,3,3,6,7,50,2,0,0,1,6,1,0.0,1,3,4,2,3,1,4,296,4,547,230,1073,2,4,1,3,7.501634457883413,0,0,7.501634457883413,0,0,1,0,2,1,3,6,4,1,4,4,50.0,3,2,470,2,3,2,0,0,280,0,0,0,0,4,2,0,7,2,0,12.345834587905333,1,1,1
30,1,4.23410650459726,8.681011276645632,1,2,0,1,1,1,0,0,2,1,3,3,6,8,78,1,0,0,2,1,1,0.0,2,2,1,2,3,3,4,538,5,0,278,816,2,4,1,3,6.704414354964107,0,0,6.704414354964107,0,0,1,0,2,1,1,5,4,0,1,2,6.0,1,1,432,2,3,2,0,0,96,0,0,0,0,4,2,0,6,2,3,11.699405031912846,1,1,1
60,3,4.23410650459726,9.525151111816216,1,2,1,1,1,0,0,8,2,1,3,5,7,6,43,20,0,0,10,10,4,288.0,1,3,2,2,3,4,4,454,5,0,410,864,2,2,1,3,6.804614520062624,918,0,7.506591780070841,0,0,1,2,4,1,2,8,4,2,4,4,43.0,1,2,492,2,3,2,60,84,0,0,273,0,0,3,2,0,5,2,3,12.215032386901646,1,1,1
20,3,4.499809670330265,9.284334051884509,1,2,1,1,1,1,0,11,2,1,3,3,5,8,31,3,0,0,7,7,1,0.0,2,2,2,3,3,4,4,1157,5,0,280,1437,2,2,1,3,7.270312886079025,0,0,7.270312886079025,1,0,2,0,3,1,2,6,4,1,2,4,31.0,2,2,528,2,3,2,0,21,0,0,180,0,0,4,2,0,7,2,3,12.292250341771226,1,1,1
80,3,4.442651256490317,9.143131622282732,1,2,0,1,1,0,0,8,2,1,3,4,5,8,43,9,0,0,8,8,1,0.0,1,2,4,2,3,4,4,633,5,0,586,1219,2,3,1,3,7.142827401161621,0,0,7.142827401161621,0,1,2,0,3,1,2,6,4,1,4,4,43.0,2,2,502,2,3,2,0,92,0,96,0,0,0,2,2,0,10,2,3,12.100156419938624,1,1,1
120,3,3.5263605246161616,8.517393171418904,1,2,1,1,1,0,0,21,2,1,1,3,7,5,2,1,0,0,10,10,4,166.0,2,3,4,3,3,1,6,904,5,0,410,1314,2,4,1,3,7.1808311990445555,0,0,7.1808311990445555,1,0,2,0,2,1,2,6,4,1,4,4,1.0,2,2,626,2,3,2,172,62,0,0,0,0,0,4,2,0,7,2,3,12.345834587905333,1,1,1
20,3,4.5217885770490405,9.386979145634639,1,2,0,1,1,2,0,18,1,1,3,3,8,5,1,0,0,0,10,10,4,186.0,2,3,4,3,3,1,5,0,5,0,1580,1580,2,4,1,3,7.365180126021013,0,0,7.365180126021013,0,0,2,0,3,1,2,7,4,0,1,4,0.0,2,3,830,2,3,2,0,24,0,0,0,0,0,4,2,0,6,1,4,12.367885325692589,1,1,1
60,3,4.330733340286331,9.118225083068378,1,2,0,1,1,0,0,12,2,1,3,5,6,6,34,34,2,0,6,5,2,270.0,2,3,2,2,3,1,4,442,5,0,459,901,2,2,1,3,6.849066282633458,933,0,7.53689712956617,0,0,2,1,4,1,2,8,4,1,3,4,34.0,2,2,540,3,3,2,0,69,0,0,0,0,0,4,2,0,7,2,3,12.128111104060462,1,1,1
160,3,3.1780538303479458,7.731930721948486,1,2,0,1,1,0,0,11,2,1,1,5,6,5,32,32,0,0,7,6,1,0.0,1,3,2,3,3,1,4,311,5,0,544,855,2,1,1,3,6.75110146893676,601,0,7.283448228756631,0,0,2,1,3,1,1,7,4,1,3,4,32.0,1,2,440,2,3,2,26,0,0,0,0,0,0,4,2,0,7,2,3,11.891361900690473,1,1,1
20,3,4.23410650459726,9.600894867348593,1,2,1,2,1,4,0,16,5,1,3,3,6,7,54,2,2,0,6,5,2,72.0,2,3,2,2,3,1,2,728,5,0,568,1296,2,4,1,3,7.402451520818244,0,0,7.402451520818244,1,0,1,0,3,1,2,7,4,1,4,2,15.0,1,2,924,2,3,2,108,0,0,216,0,0,0,4,2,0,11,2,3,12.319401330837177,1,1,1
20,3,4.6913478822291435,9.07383312732152,1,2,0,1,1,0,0,6,2,1,3,3,5,5,39,39,0,0,10,10,1,0.0,1,3,2,3,3,1,2,492,5,0,402,894,2,3,1,3,6.795705775173514,0,0,6.795705775173514,0,0,1,0,3,1,1,5,4,1,0,4,39.0,3,2,450,2,3,2,0,0,0,0,0,0,0,4,2,0,5,2,3,11.76756768334381,1,1,1
90,3,4.0943445622221,9.464982590349763,1,2,0,1,1,0,0,6,1,1,2,0,4,4,39,39,0,0,7,7,1,0.0,1,3,2,3,3,3,6,1198,5,0,0,1198,2,2,1,3,7.1372784372603855,0,0,7.1372784372603855,2,0,0,2,0,2,1,6,4,0,1,1,39.0,1,2,400,1,3,2,120,0,0,0,0,0,0,4,2,0,1,2,1,11.598726943661342,1,1,1
80,3,4.23410650459726,9.69010867127683,1,2,1,1,1,2,0,11,1,1,3,4,5,7,29,29,0,0,7,7,1,0.0,1,3,4,3,3,4,4,680,2,391,289,1360,2,4,1,3,7.266827347520591,0,0,7.266827347520591,1,0,1,1,2,1,2,5,4,1,3,4,29.0,1,2,588,2,3,2,168,180,0,0,0,0,0,4,2,0,6,2,3,12.175613438045465,1,1,1
20,3,4.3694478524670215,9.163353580751846,1,2,1,1,1,0,0,21,2,1,3,3,7,5,0,0,0,0,10,10,4,268.0,2,3,4,3,3,1,5,0,5,0,1502,1502,2,4,1,3,7.31455283232408,0,0,7.31455283232408,0,0,2,0,3,1,2,7,4,0,1,4,0.0,2,2,644,2,3,2,0,114,0,0,0,0,0,4,2,0,9,3,4,12.359523080243038,1,1,1
20,3,4.1588830833596715,9.25674674479034,1,2,1,1,1,1,0,14,2,1,3,3,8,5,2,2,0,0,10,10,4,72.0,2,3,4,3,3,3,5,0,5,0,1694,1694,2,4,1,3,7.434847875211999,0,0,7.434847875211999,0,0,2,0,3,1,2,7,4,0,1,4,2.0,2,3,776,2,3,2,160,33,0,0,0,0,0,4,2,0,2,2,3,12.41044104151805,1,1,1
60,3,4.060443010546419,9.292104673778823,1,2,1,1,1,0,0,13,4,1,3,5,6,5,6,6,0,0,10,10,1,0.0,1,3,4,3,3,1,6,786,5,0,173,959,2,4,1,3,6.8658910748834385,712,0,7.421177528595393,1,0,2,1,3,1,1,7,4,1,3,4,6.0,3,2,472,2,3,2,0,38,0,0,0,0,0,4,2,0,2,2,3,12.061046873479915,1,1,1
70,3,4.787491742782046,9.527192821727743,1,2,0,1,1,1,0,5,2,1,3,5,6,7,73,22,2,0,5,2,1,0.0,1,3,2,2,3,1,1,626,5,0,501,1127,2,4,1,3,7.119635638017636,872,0,7.653494909661253,0,0,2,0,4,1,2,7,4,2,3,3,73.0,1,2,540,2,3,2,0,0,0,0,90,0,0,4,2,0,7,2,3,12.367340793126296,1,1,1
60,3,4.770684624465665,10.48458522928745,1,2,1,1,1,4,0,22,2,1,3,5,10,5,11,10,2,0,6,5,2,1378.0,2,2,4,4,3,4,6,1387,5,0,543,1930,2,4,1,3,7.5126175446745105,1796,0,8.196161139282902,1,0,3,1,4,1,2,10,4,1,3,4,11.0,3,3,807,2,3,2,361,76,0,0,0,0,0,4,2,0,7,2,3,13.345506928718539,1,1,1
80,3,4.330733340286331,9.198267790741914,1,2,0,1,1,0,0,9,2,1,3,4,6,6,31,31,0,0,7,7,1,0.0,1,3,2,2,3,3,4,522,5,0,574,1096,2,2,1,3,7.0192966537150445,0,0,7.0192966537150445,1,0,1,0,3,1,1,6,4,1,0,4,31.0,3,1,358,2,3,2,203,0,0,0,0,576,1,3,2,0,7,2,3,12.049418835484797,1,1,1
20,3,4.330733340286331,9.118225083068378,1,2,0,1,1,0,0,8,2,1,3,3,6,6,50,50,2,0,4,3,1,0.0,1,3,2,2,3,1,4,662,5,0,599,1261,2,4,1,3,7.13966033596492,0,0,7.13966033596492,1,0,1,0,3,1,1,6,4,1,3,4,50.0,2,2,433,2,3,2,0,0,0,0,288,0,0,4,1,1400,11,2,3,12.0015054797889,1,1,1
160,4,3.5553480614894135,8.298290634359283,1,1,1,1,1,0,0,18,2,1,4,5,7,5,2,1,0,0,4,3,1,0.0,2,3,4,3,3,1,5,0,5,0,625,625,2,4,1,3,6.437751649736401,625,0,7.1308988302963465,0,0,2,1,2,1,2,5,4,0,1,2,2.0,3,2,625,2,3,2,0,54,0,0,0,0,0,4,2,0,3,2,3,12.05466819137094,1,1,1
50,3,4.927253685157205,9.799792316197363,1,2,1,0,1,0,0,17,2,1,3,1,5,6,61,13,0,0,4,3,1,0.0,1,3,2,2,3,1,1,152,1,469,977,1598,2,2,1,3,7.400009517162692,971,479,8.034631032923107,0,0,3,0,3,1,3,12,0,1,4,0,27.0,0,0,0,0,0,2,122,0,0,0,0,0,0,2,2,0,3,2,3,12.20856952572876,1,1,1
70,3,4.382026634673881,9.71474542793925,1,2,1,1,1,0,0,16,2,1,3,5,6,8,74,56,0,0,2,1,1,0.0,1,3,1,3,3,1,1,503,5,0,449,952,2,2,1,3,7.064759027791802,1175,0,7.76004068088038,0,0,2,1,4,1,1,9,4,1,4,2,74.0,1,2,360,2,3,2,0,0,0,0,0,0,0,4,2,0,7,2,3,12.384218830913648,1,1,1
50,3,4.442651256490317,9.275940829060131,1,2,0,1,1,0,0,22,2,1,3,1,8,5,15,7,2,0,6,5,2,337.0,2,3,4,3,3,1,6,700,5,0,983,1683,2,4,1,3,7.663407664893479,743,0,7.962763930168115,0,0,2,1,4,1,2,9,4,1,3,4,15.0,3,2,541,2,3,2,0,33,0,0,0,0,0,4,2,0,4,2,3,12.560244459250788,1,1,1
20,3,3.6109179126442243,8.846640813100485,1,2,1,1,1,4,0,9,2,1,3,3,5,5,24,23,0,0,6,7,1,0.0,1,3,2,2,3,1,4,658,5,0,218,876,2,2,1,3,6.827629234502852,0,0,6.827629234502852,1,0,1,0,3,1,1,5,4,0,1,4,24.0,1,1,264,2,3,2,362,0,0,0,0,0,0,2,2,0,10,2,3,11.691071650353702,1,1,1
50,1,4.23410650459726,8.281470857895167,1,0,0,0,1,0,0,4,0,1,3,1,6,8,83,5,0,0,4,3,1,0.0,1,3,2,2,3,1,1,468,5,0,350,818,2,2,1,3,6.706862336602747,406,0,7.1098794630722715,0,0,1,0,3,1,1,5,4,0,1,2,83.0,1,1,210,2,3,0,0,0,116,0,0,0,0,4,2,0,12,2,3,11.652687407345388,1,1,1
50,3,3.9889840465642745,8.946505025998682,1,2,1,1,1,2,0,16,2,1,3,1,5,6,88,59,0,0,2,1,1,0.0,1,3,1,2,3,1,5,0,5,0,731,731,2,4,1,3,6.709304340258298,523,0,7.202661196523238,0,0,1,1,3,1,1,7,4,1,4,2,88.0,1,1,186,1,3,2,192,0,102,0,0,0,0,4,2,0,7,2,3,11.95053502640496,1,1,1
20,3,4.343805421853684,9.028218795184895,1,2,0,1,1,1,0,5,2,1,3,3,5,5,52,52,0,0,2,1,1,0.0,1,3,0,0,1,0,0,0,0,0,0,0,2,3,1,3,7.024649030453636,0,0,7.024649030453636,0,0,1,0,3,1,1,5,1,1,4,0,26.0,0,0,0,0,0,0,0,36,190,0,0,0,0,4,2,0,4,2,3,11.440354772135393,1,1,1
60,3,4.23410650459726,9.320986892063246,1,2,3,1,1,1,0,19,2,1,3,5,7,5,16,15,0,0,4,3,1,0.0,1,3,3,3,3,1,3,1216,5,0,0,1216,2,4,1,3,7.168579897264035,1216,0,7.829630389150193,0,0,2,1,4,1,1,8,4,0,1,4,16.0,3,2,693,2,3,2,0,0,0,0,0,0,0,3,2,0,4,2,3,12.429216196844383,1,1,1
120,1,4.1588830833596715,8.628197749459149,1,2,1,3,1,0,1,16,2,1,4,3,8,5,0,0,2,0,9,9,4,186.0,3,3,4,4,3,4,6,1480,5,0,120,1600,2,4,1,3,7.409741954080923,0,0,7.409741954080923,1,1,2,0,2,1,2,5,4,1,4,4,0.0,3,2,482,2,3,2,162,53,0,153,0,0,0,4,2,0,11,3,4,12.8802918162046,1,1,1
60,3,5.075173815233827,9.656499466411903,1,2,1,1,1,1,0,22,2,1,3,5,10,5,11,11,2,0,2,6,1,0.0,2,3,4,4,3,3,6,2096,5,0,300,2396,2,4,1,3,7.787796878181171,2065,0,8.406485069431817,1,0,3,1,4,1,3,10,4,2,3,4,11.0,3,3,813,2,3,2,171,78,0,0,0,555,1,2,2,0,7,2,0,13.521139497361697,1,1,1
30,3,4.0943445622221,9.287301413112312,1,0,0,1,1,0,0,4,2,1,3,3,5,6,86,56,2,0,5,2,1,0.0,1,3,1,2,3,1,1,821,5,0,299,1120,2,4,1,3,7.029972911706386,0,0,7.029972911706386,1,0,1,0,2,1,1,5,4,1,4,2,36.0,1,2,720,2,3,2,229,0,0,0,0,0,0,4,2,0,6,2,3,11.695247021764184,1,1,1
20,3,3.912023005428146,10.466896138710247,0,2,0,1,1,0,1,19,2,1,3,3,5,4,44,44,2,0,4,3,2,226.0,1,3,2,2,3,4,1,1159,5,0,413,1572,2,3,1,3,7.360103972989152,0,0,7.360103972989152,1,0,1,1,3,1,1,5,4,2,3,1,44.0,2,3,995,2,3,2,0,263,0,0,263,0,0,4,2,0,5,2,3,12.137258329529814,1,1,1
50,3,4.0943445622221,9.183791036742646,1,2,0,1,1,0,0,5,2,1,3,1,5,7,82,56,0,0,0,0,1,0.0,1,2,1,2,3,1,2,392,5,0,392,784,2,3,1,3,6.855408798609928,272,0,7.107425474110705,1,0,1,0,4,1,1,7,4,0,1,4,41.0,1,1,392,2,3,2,0,0,236,0,0,0,0,4,2,0,3,2,3,11.560762794384388,1,1,1
190,3,4.672828834461906,9.270023374137356,1,2,1,0,1,1,1,4,0,0,0,5,3,5,109,39,0,0,6,5,1,0.0,1,3,2,1,3,2,2,440,5,0,538,978,2,2,1,3,6.921658184151129,685,0,7.4377951216719325,1,0,2,0,3,2,1,7,4,0,1,1,89.0,1,2,420,1,1,2,0,74,0,0,0,0,0,4,2,0,8,2,0,11.461632170582678,1,1,1
20,3,4.48863636973214,9.430359045942868,1,2,0,1,1,1,0,22,2,1,3,3,8,5,12,11,0,0,1,6,1,0.0,2,3,4,3,3,1,6,1456,5,0,168,1624,2,4,1,3,7.392647520721623,0,0,7.392647520721623,1,0,2,0,2,1,2,5,4,1,2,4,12.0,2,3,757,2,3,2,0,114,192,0,0,0,0,3,2,0,7,2,3,12.476099782743233,1,1,1
60,3,4.219507705176107,9.097731427593528,1,2,1,1,1,0,0,14,2,1,3,5,7,5,7,7,0,0,10,10,2,95.0,2,3,4,3,3,1,5,0,5,0,831,831,2,4,1,3,6.7226297948554485,829,0,7.414572881350589,0,0,2,1,3,1,2,7,4,0,1,4,7.0,2,2,493,2,3,2,144,68,0,0,0,0,0,4,2,0,7,2,3,12.180754837545884,1,1,1
60,3,4.0943445622221,8.922658299524402,1,2,0,1,1,0,0,13,2,1,3,5,7,5,11,11,0,0,10,10,1,0.0,1,3,4,2,3,1,5,0,5,0,994,994,2,3,1,3,6.93537044601511,776,0,7.4977617006225685,0,0,2,1,3,1,2,7,4,1,3,4,11.0,3,2,442,2,3,2,140,60,0,0,0,0,0,4,2,0,6,2,3,12.14950229404178,1,1,1
190,3,4.23410650459726,10.387856258239758,1,2,0,2,1,0,1,9,2,1,0,3,4,4,46,32,0,0,4,3,4,149.0,1,2,2,2,3,3,2,1159,5,0,90,1249,2,4,1,3,7.3914152346753585,0,0,7.3914152346753585,1,0,1,0,3,1,1,7,4,1,3,1,32.0,3,4,1356,2,3,2,439,0,0,0,0,0,0,4,2,0,3,2,3,12.031719258385396,1,1,1
160,4,3.1780538303479458,7.8804263442924,1,1,0,1,1,0,0,18,2,1,1,5,8,5,8,7,0,0,4,3,2,456.0,2,3,4,3,3,1,5,0,5,0,776,776,2,4,1,3,6.638567789166521,677,0,7.273092595999522,0,0,2,1,2,1,2,5,4,0,1,2,8.0,1,2,492,2,3,2,206,0,0,0,0,0,0,4,2,0,11,2,3,12.066810578196666,1,1,1
50,1,4.0943445622221,9.169518377455928,1,0,0,1,1,0,0,4,2,1,3,1,5,8,82,13,1,0,10,10,1,0.0,1,3,4,2,3,2,5,0,5,0,702,702,2,3,1,3,6.7357800142423265,630,0,7.294377299288821,0,0,1,0,3,1,2,6,4,0,1,2,82.0,1,1,250,2,1,1,0,0,84,0,0,0,0,0,2,0,7,2,3,11.736069016284437,1,1,1
120,1,4.23410650459726,8.411832675758411,1,2,0,1,1,2,0,9,2,1,4,3,6,5,10,10,2,0,10,10,2,425.0,1,3,4,4,3,1,6,883,5,0,341,1224,2,4,1,3,7.1098794630722715,0,0,7.1098794630722715,1,0,2,0,2,1,1,5,4,0,1,4,10.0,3,2,402,2,3,2,0,304,0,0,0,0,0,4,2,0,6,2,3,12.013700752882718,1,1,1
60,3,4.382026634673881,9.144627828610801,1,2,0,1,1,1,0,6,2,1,3,5,6,7,41,41,0,0,6,5,4,143.0,1,3,2,2,3,1,4,371,5,0,292,663,2,2,1,3,6.4967749901858625,689,0,7.20934025660291,0,0,1,1,4,1,1,7,4,0,1,4,41.0,3,1,299,2,3,2,379,36,0,0,0,0,0,2,2,0,3,2,3,11.970350312009105,1,1,1
60,3,3.9318256327243257,8.990815266184685,1,2,1,1,1,0,0,13,2,1,3,5,6,5,3,3,0,0,10,10,1,0.0,1,3,4,3,3,1,5,0,5,0,728,728,2,4,1,3,6.590301048196686,728,0,7.283448228756631,0,0,2,1,3,1,2,8,4,0,1,4,3.0,3,2,400,2,3,2,100,24,0,0,0,0,0,4,2,0,7,2,3,12.078239274020289,1,1,1
60,3,4.060443010546419,9.550662331752143,1,2,1,1,1,0,0,13,2,1,3,5,7,5,0,0,0,0,10,10,1,0.0,2,3,4,3,3,3,5,0,5,0,879,879,2,4,1,3,6.778784897685177,984,0,7.529943370601589,0,0,2,1,4,1,2,9,4,1,4,5,0.0,3,3,660,2,3,2,100,17,0,0,0,0,0,4,2,0,11,3,4,12.297785453453374,1,1,1
75,1,4.174387269895637,9.088172738001974,1,2,1,0,1,1,0,4,2,1,3,2,7,6,90,56,0,0,4,3,1,0.0,1,3,1,2,3,1,5,0,5,0,815,815,2,4,1,3,6.703188113240863,875,0,7.432483807917119,0,0,1,0,3,1,1,7,4,1,4,2,90.0,1,1,225,2,3,2,0,0,330,0,0,0,0,4,2,0,7,1,3,11.877568578558138,1,1,1
20,3,4.248495242049359,9.116029692504942,1,2,0,1,1,0,0,14,2,1,3,3,7,5,8,8,0,0,10,10,1,0.0,2,3,4,3,3,1,5,0,5,0,1212,1212,2,4,1,3,7.10002716662926,0,0,7.10002716662926,0,0,2,0,3,1,2,6,4,0,1,4,8.0,2,2,573,2,3,2,356,0,0,0,0,0,0,4,2,0,6,2,3,12.089538829274222,1,1,1
20,3,4.31748811353631,9.326789184619429,1,2,0,1,1,0,0,6,2,1,3,3,4,5,43,27,0,0,6,5,2,51.0,1,3,2,2,3,1,1,547,5,0,504,1051,2,3,1,3,7.231287004327616,0,0,7.231287004327616,0,0,1,1,3,1,1,6,4,1,0,4,32.0,1,2,459,2,3,2,0,82,0,0,0,0,0,4,2,0,10,2,3,11.904967552746252,1,1,1
20,3,4.2626798770413155,9.143452426434552,1,2,0,1,1,0,0,8,2,1,3,3,4,5,36,36,0,0,4,3,1,0.0,1,3,2,2,3,1,5,0,5,0,864,864,2,3,1,3,6.761572768804055,0,0,6.761572768804055,0,0,1,0,3,1,1,5,4,0,1,4,34.0,1,1,280,2,3,2,0,0,0,0,0,0,0,4,1,0,7,1,0,11.661776411702583,1,1,1
60,3,4.382026634673881,9.249561085129464,1,2,0,1,1,1,0,14,2,1,3,5,7,5,11,11,0,0,10,10,1,0.0,1,3,4,3,3,3,5,0,5,0,866,866,2,4,1,3,6.763884908562435,913,0,7.483806687665835,0,0,2,1,3,1,2,6,4,0,1,4,11.0,2,2,546,2,3,2,198,36,0,0,0,0,0,4,2,0,3,2,3,12.195517131590657,1,1,1
50,1,3.912023005428146,8.699514748210191,1,2,0,1,1,1,0,3,2,1,3,1,5,8,84,12,0,0,2,1,1,0.0,1,3,1,2,3,1,5,0,5,0,884,884,2,4,1,3,6.784457062637643,464,0,7.206377291472252,1,0,1,0,3,1,1,5,4,1,2,2,49.0,1,1,216,2,3,0,0,0,208,0,0,0,0,4,2,0,5,2,3,11.669929213779893,1,1,1
20,3,4.31748811353631,9.185022563991893,1,2,0,1,1,0,0,14,2,1,3,3,7,5,9,8,0,0,10,10,2,171.0,2,3,4,3,3,1,5,0,5,0,1630,1630,2,4,1,3,7.396335293800808,0,0,7.396335293800808,0,0,2,0,3,1,2,6,4,1,3,4,9.0,1,2,451,2,3,2,74,234,0,0,0,0,0,4,2,0,10,2,3,12.269047444691562,1,1,1
20,3,4.356708826689592,9.224243277145174,1,2,0,1,1,0,0,12,2,1,3,3,5,6,31,31,0,0,6,5,1,0.0,1,3,2,3,3,1,4,788,5,0,268,1056,2,4,1,3,6.97914527506881,0,0,6.97914527506881,1,0,1,1,3,1,1,6,4,0,1,4,31.0,2,2,495,2,3,2,0,88,0,0,0,0,0,2,2,0,7,2,3,11.941455846009388,1,1,1
20,3,4.499809670330265,9.594513744616725,1,2,1,1,1,4,0,10,2,1,3,3,7,7,19,18,2,0,6,5,2,234.0,2,3,2,3,3,2,4,485,1,177,1496,2158,2,3,1,3,7.694392802629421,0,0,7.694392802629421,0,0,2,0,3,1,2,7,4,1,3,4,19.0,2,3,701,2,3,2,84,70,0,0,0,0,0,4,2,0,6,2,3,12.513189630620563,1,1,1
20,2,4.23410650459726,9.093806555720231,1,2,0,1,1,0,0,10,2,1,3,3,4,4,40,40,0,0,6,5,1,0.0,1,3,2,2,3,1,1,1056,5,0,0,1056,2,2,1,3,6.962243464266207,0,0,6.962243464266207,1,0,1,0,2,1,1,5,4,0,1,2,40.0,1,1,384,2,3,2,0,42,0,0,0,0,0,2,2,0,11,2,3,11.580584113444043,1,1,1
20,3,4.248495242049359,9.119868468812108,1,2,0,1,1,0,0,14,2,1,3,3,6,5,3,3,0,0,10,10,2,120.0,2,3,4,3,3,3,6,340,5,0,1342,1682,2,4,1,3,7.438383530044307,0,0,7.438383530044307,1,0,2,0,3,1,2,7,4,0,1,4,3.0,2,2,544,2,3,2,192,23,0,0,0,0,0,4,2,0,5,2,3,12.206072645530174,1,1,1
20,3,4.248495242049359,8.95712413640568,1,2,0,1,1,0,0,8,2,1,3,3,5,7,46,28,0,0,4,3,1,0.0,1,2,2,2,3,1,1,504,1,108,319,931,2,2,1,3,7.1569563646156364,0,0,7.1569563646156364,1,0,1,0,3,1,1,6,4,0,1,2,28.0,1,2,506,2,3,2,0,0,0,0,0,0,0,4,2,0,10,2,3,11.84939770159144,1,1,1
20,3,4.442651256490317,9.228376734462282,1,2,1,1,1,4,0,18,3,1,3,3,8,5,0,0,2,0,10,10,4,420.0,2,3,4,4,3,2,6,1220,5,0,440,1660,2,4,1,3,7.414572881350589,0,0,7.414572881350589,1,0,2,0,3,1,2,8,4,1,4,4,0.0,2,2,500,2,3,2,322,50,0,0,0,0,0,4,2,0,5,3,4,12.577636201962656,1,1,1
60,3,4.248495242049359,9.325274910068282,1,2,0,1,1,0,0,10,2,1,3,5,6,5,18,18,0,0,2,1,1,0.0,2,3,4,3,3,1,5,0,5,0,1055,1055,2,4,1,3,6.961296045910167,790,0,7.520234556474628,0,0,2,1,3,1,2,8,4,1,3,4,18.0,2,2,462,2,3,2,635,104,0,0,0,0,0,3,1,400,5,2,3,12.14950229404178,1,1,1
50,3,5.0238805208462765,9.403766708502243,1,2,1,0,1,0,1,13,2,1,3,1,8,7,22,5,0,0,2,1,1,0.0,2,3,3,3,3,3,6,427,5,0,132,559,2,3,1,3,6.984716320118266,672,0,7.468513271496337,0,0,2,0,4,1,1,8,4,0,1,3,22.0,2,2,492,2,3,2,325,12,0,0,0,0,0,4,2,0,6,2,3,12.007621706806335,1,1,1
30,3,3.912023005428146,9.142061531222888,1,2,0,1,1,0,0,5,2,1,3,3,4,6,68,59,2,0,4,3,1,0.0,1,3,2,2,3,1,1,344,5,0,328,672,2,2,1,3,6.51025834052315,0,0,6.51025834052315,1,0,1,0,2,1,1,4,4,0,1,4,68.0,1,1,234,2,3,0,0,113,0,0,0,0,0,4,2,0,8,2,3,11.635143097694478,1,1,1
